,place_name,place_id,categories,number,rating,address,lat,lng,photos
478,Ripple Effect Ecotours,ChIJ68U5rXuX5ogR6PWworubJh0,"['travel_agency', 'point_of_interest', 'establishment']",27.0,4.9,"The Town of Marineland Marina, 101 Tolstoy Ln, St. Augustine, FL 32080, United States",29.669562899999995,-81.21532499999998,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108256270561996172459"">Ripple Effect Ecotours</a>'], 'photo_reference': 'CmRaAAAAJ3J8aErt6PX2bYYFyCOv2-4-du5_9_osT2PdJBX-NFdKtpkU_qvFrFey1F35CHsUUhAKUVxcITKOBD0r1MnHQG7WJwrXvg4xECmfQMaoyTLSSUSXqtrJddsjvLkJthMTEhCAciU450J5qdLdtqhLRyBnGhQuVbX_8wMaWBKrlQXhYdwVYdoeAg', 'width': 4032}]"
38,Eustis Historical Museum,ChIJIzl_5zWj54gRtioEY395rnA,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",27.0,4.7,"536 N Bay St, Eustis, FL 32726, United States",28.8579859,-81.68608449999998,"[{'height': 2328, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111446426294259588512"">Nik Panos</a>'], 'photo_reference': 'CmRaAAAAgIy6wIPuEonCPF61uw9pj5t0FBoyOLmRcFh1pvtlkHw1ETegkrNJNmkXpt7mRqHe5SjZOFb0X816r67zkvGCyBW7HVDlZ0QsOdhcbrGQkGKHbA5unEA1XH4gGYRW43caEhD2c7B29gu85MIkK0GfhCSuGhS-tZTtqGGsLRRIzwL4V-Lsi8KAIw', 'width': 3243}]"
334,Castaway Creek,ChIJvzxUH51_3YgRISyKdOWdgVs,"['tourist_attraction', 'point_of_interest', 'establishment']",26.0,4.5,"Typhoon Lagoon, Orlando, FL 32821, United States",28.3655738,-81.5286773,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104721149997044903290"">A Google User</a>'], 'photo_reference': 'CmRaAAAAg8e0ouBIxxi9VIbmd-c7Sfp1Z-1xLszjBf6sYCEB8x_r_yHJ8Z06l00jQ38Fmb5Xby-AE0_6r0iSfC3drEI-nZZO8_hJs5RcuTaVoeS8tITlqff45FD6FVlmFxMEoRCrEhCbPPf0JAp11NgzeB8aWscXGhRKodFYGExkOAvBAv7_dZicqdzf8w', 'width': 4096}]"
25,Clewiston Museum,ChIJt8KkKrD724gR7hXGG80UhEI,"['tourist_attraction', 'museum', 'point_of_interest', 'clothing_store', 'store', 'establishment']",26.0,4.5,"109 Central Ave, Clewiston, FL 33440, United States",26.7536675,-80.9345546,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103997566377387375570"">A Google User</a>'], 'photo_reference': 'CmRaAAAAZH8o0CcpE4JPgmeJ7JkrbMUVIX_Ix_PxFB-yvw1KvyhoP0Q9Dz5NIqVLG6dhMWU7s880zHjL37TLAGm84cXUEnhK6mJmmzmRH46Ul_LRSkiTnrecto3rIQwDR1ivKKY_EhAU9ObW8Hgdd8BtGlt5zlaoGhTO2W5v_OlZ-4K0Frguv9T8_8Ivmg', 'width': 4032}]"
596,Mickey & Minnie's Runaway Railway,ChIJ2dxjutJ_3YgRr47-kFrPeg8,"['point_of_interest', 'establishment']",26.0,4.6,"351 S Studio Dr N, Lake Buena Vista, FL 32830, United States",28.3567285,-81.5606499,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115685171135541835062"">A Google User</a>'], 'photo_reference': 'CmRaAAAApvDd_nRDboU_z83L8D5BETo5Ov5WnwfSizcpbf5rD5G5qXhE89o75djghfqaSAjRWK5M--fj9uYlBxT07H_6ajeDG54wh4QfRNWnLfxWjiMYNr-PVWIr248QjoYycMcBEhAuaW_JFrhH2Qig17IaVwNiGhQfZl4y39lIQ5yEVhU0iPxnGsEsBg', 'width': 3212}]"
275,St Johns River Center,ChIJQVSn20Nk5ogRnH7IY8kcJAA,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",26.0,4.9,"102 N 1st St, Palatka, FL 32177, United States",29.646446899999997,-81.6290875,"[{'height': 3006, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114291753244303724690"">Archaeologize</a>'], 'photo_reference': 'CmRaAAAAK4MSmxm0Ct50iA5hNELqJXW-QN79GEXEmtafSkbxtRPdtV-Wke07rDwHebfPl8VFDnpWdF1VU2SrNpyX_p3H5V7-8rk3q2C85rtztccf4w68IiZaCr2U37Y2N0k8Xax-EhBsJJFrOA0YsnLnzweVZRysGhS-476ok4nHqu3gH89Wa9JGhqS9sA', 'width': 5344}]"
246,North Brevard Historical Museum,ChIJj9A6ijSz4IgRLU3qprkaDLs,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",26.0,4.7,"301 S Washington Ave, Titusville, FL 32783, United States",28.6124468,-80.8073031,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104420025908276060942"">rina fernandez</a>'], 'photo_reference': 'CmRaAAAA5GfOFnXoW_6rydwI2nw88NWdIkWze5R_7gMT7Pm7df7WJoZeyzIuwkN678TLJ7U7OgQ_Jnlle7G5AV0B_tHVs0Oh5_ZHGy1_PkioSw9c9oORt1Pig2m0BcgSENKZI9e4EhBrHVOrSpFjtvXG-oxmLahtGhRXPi_NHneqN013W_K5ekhVWfWVtg', 'width': 2340}]"
610,Princess Fairytale Hall,ChIJT06SmoOB54gReOEaxbehDVI,"['tourist_attraction', 'point_of_interest', 'establishment']",26.0,4.5,"Magic Kingdom Park, 1180, Seven Seas Drive, Lake Buena Vista, FL 32830, United States",28.420018199999998,-81.5810077,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114010058638904765348"">Marisa Marino</a>'], 'photo_reference': 'CmRaAAAAHoc5TaAsruyHRQqq0lMuVxo3-LSHQqALyLKzCOrSaKmvIKnUknlzd41Tw_GSBvE4NslcinkN7X9KzElsPL9bd7NtTFVMvSt2d_vfcHgYZeTwkFJ851X5oh5YXV1mwcF1EhCKaFvI5Y-2D4CCsgfDUz9HGhQAvTg8AdNJ25VNvkSjP8IjU1c7Bg', 'width': 4032}]"
191,Goldsboro Museum,ChIJ5xVccdZs54gR7167-XKBK98,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",25.0,4.4,"1211 Historic Goldsboro Blvd, Sanford, FL 32771, United States",28.8008467,-81.28039059999999,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111141934729686834404"">Rose Davis</a>'], 'photo_reference': 'CmRaAAAAY0yh4VyouTbu989jaEfI3neMeiAkJZH-1o-XgmAQAISqS8Ou1dQo422qqIEKIP5-MbMQG8d33Ss1POtaKcdnhSHW6FJUNrse6iTzX0mlGrOGie-tY7nEvXK06pPmN9krEhAv3jnjyoMz-eXVXQ5XXA5gGhQBGEIpjExOSFy5n3d2yLHXRiTOlA', 'width': 2560}]"
698,"Leslie's Pool Supplies, Service & Repair",ChIJd9d4UyPq3ogRt-Qyar0iu5k,"['point_of_interest', 'store', 'establishment']",25.0,4.0,"3267 SW Port St Lucie Blvd, Port St. Lucie, FL 34953, United States",27.2474363,-80.37634809999999,
547,Pensacola Battery Sales,ChIJD7VQYXm_kIgR0SNQnTifIjQ,"['car_repair', 'point_of_interest', 'store', 'establishment']",25.0,4.1,"1 E Fairfield Dr, Pensacola, FL 32501, United States",30.447108,-87.2285502,
575,Frontierland Shootin' Arcade,ChIJN84dIaKA54gRMyXXusQVkjs,"['tourist_attraction', 'point_of_interest', 'establishment']",25.0,4.2,"1180 Seven Seas Drive, Orlando, FL 32836, United States",28.4187744,-81.5832188,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107621048953031696333"">A Google User</a>'], 'photo_reference': 'CmRaAAAAS_EbpWUGEmlB3kcpYRrm6YFXcuHdmQ9rCfAkxA_UvFEhsJG48UjUREQ6zuEfP0_snMZEh0VPBqVII4xoK80LpnnIImvT7tSc98kt14b4yPJ9BiMli-FQS3Z7m6hblcQlEhCfiKBjAqVZuYt2dIJ-Ot3IGhRxlmyvHsiuYtNQemT_T-tVZ0U9Sg', 'width': 4096}]"
128,UWF Historic Trust,ChIJ-cp3eK3AkIgRJuZb0in7rMY,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",24.0,4.9,"120 Church St, Pensacola, FL 32502, United States",30.40915619999999,-87.21257359999998,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109786913608487297056"">John Coach LoVE</a>'], 'photo_reference': 'CmRaAAAAirbFDXBjrobg6jjmtWbEWHI8wxJq9QbogdPwDhf4Ilg-Ct-hJjwTGEXRPgGPifAfkuB8rYIRhhugkZarF59AQeh7yKUWKTT0B8rQKxUagkKcc7tPjvbHwxCW75qaIO0-EhB4s3joLzsbgAPNCw-SEkqLGhQo-1k6GswV1LI02ZvMyamhbZ4g7Q', 'width': 4032}]"
376,Florida Estates Winery,ChIJ1Ul6fYClwogRbw4Uvin04yY,"['food', 'point_of_interest', 'establishment']",24.0,3.1,"25241 State Rd 52, Land O Lakes, FL 34639, United States",28.334493,-82.39718570000001,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116317963993466363220"">Christelle Colin</a>'], 'photo_reference': 'CmRaAAAAqQqzNtxs-mZDBuBQeXqXkR9qCofs77_w8sWQi80un32V7NAj7fBQUQbGhhhnFJ3YLpsGzejzTmAOU2sintREGrW0ghpYeR8YSXoWszyCmMdf26xKQHxnFXT4DvrCi5E3EhDsXHRhryIk4k1TGGzz_zwmGhQGgJ62zOLqC2KFvItLunVKOyS2hg', 'width': 5312}]"
612,"Wildlife Express Train - Harambe, Africa",ChIJV1MHQY9-3YgR8Sy-tdF8RK8,"['transit_station', 'point_of_interest', 'establishment']",24.0,4.3,"Bay Lake, FL 34747, United States",28.359763399999995,-81.5913635,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105128290798271109943"">Reinhard Link</a>'], 'photo_reference': 'CmRaAAAAURDI-w3R4KzzcefZiV10UC5_Fld-BV___guqz17c6vXJromvKABHnpTVEQVpNFRt0M0D1WKRTYUdUgE2KwY6oJrOmOone5OV6JvUaH89CCzSnPqFDjIWF3-hhrg2PXuJEhCpmDuVNjriVJyObbZPtYqdGhQyXdbngxqzQM1sxdrDmxb-gTMahQ', 'width': 2048}]"
154,Carrabelle History Museum,ChIJz3ASkzxD64gRN0Vo7QHD8ec,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",24.0,4.7,"106 SE Ave B, Carrabelle, FL 32322, United States",29.8504663,-84.66432309999998,"[{'height': 3775, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114806597108425445888"">A Google User</a>'], 'photo_reference': 'CmRaAAAAFRbjxuNZZHAs_8NxAGD-E_muYEalwcRjxeQ3fmUOd0SWFAQvE_Zf82Uju-T-Vg5u6lE87Tl88-xUSfn7T5lrCnX2JipAj6U5zRSup3G-29kF1vtaf7LMaNkfO1Gy8nFkEhCLw7yrbdyEPaI4U2uMBxseGhQQcdlYphlSjnpXGEiTK2nT4XhNtw', 'width': 5808}]"
26,Florida Surf Museum,ChIJN1uu-Iyn4IgRQhnA7SL77W4,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0,3.8,"4275 N Atlantic Ave, Cocoa Beach, FL 32931, United States",28.357256,-80.60779819999998,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100238104410579364312"">Joseph Mayer</a>'], 'photo_reference': 'CmRaAAAADHOIjAjTqbQbONi-E00RyxDjqIQZndrKfS8Fp5um6VTT8No90KA1ebNY3EKh_kKS60EqM4TUidZkB0SHPR5dJsCHL9X7lAkA0z1WvsnBJTH542tVQmf3I9igIoGV5FPNEhD-yVI0bs4q8ulx2JUUqavRGhSm7zusUKdK37a6hXsdpUS2MIp2-A', 'width': 2048}]"
426,Arlex Jewelry Watches & Clocks,ChIJTVp9UTTY2IgRjyYCj3XUVRI,"['jewelry_store', 'point_of_interest', 'store', 'establishment']",23.0,4.2,"808 Lake Ave, Lake Worth, FL 33460, United States",26.6160147,-80.0567684,"[{'height': 836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116672416623895381044"">A Google User</a>'], 'photo_reference': 'CmRaAAAAnHnvkPZ6UIoCqXrszSjUEYyI6v-S2KLaOcV5Q1TozBLbCo4rN6LzCVzQh8MLMXh8g241by4FCX5azliKpEfPief1-VksLe-rGvj480y-NslGk_T0HVIc1uJt8F0QIJ2mEhDe8MaUADJNI6EfYcP9pPCRGhT5yA2YI6UBPXrifuE0-aV_XmDxWA', 'width': 576}]"
209,Indian River Historical Soc,ChIJL8a5NeNe3ogRjtmO9ZG78V0,"['museum', 'point_of_interest', 'establishment']",22.0,4.3,"2336 14th Ave, Vero Beach, FL 32962, United States",27.642848100000002,-80.39906640000001,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104276309850575872549"">Paul Peters</a>'], 'photo_reference': 'CmRaAAAA3avRPShCvz9uLHMsBw1_PVKhoWvoj6JVKkQlpEFAwfdGDtPLsgfVSNwia2bpWN_5ddAc5JkPomCiLvHWGj_Jk6kZ2_ZyOMOJiT9qlTRrIyETmi6BkAMZSaBvz0wpgGivEhCyNor_GtNLrPmRtZA_-5IdGhRmF-Onte1VoMdWOyDpWRRh86Y6yg', 'width': 4608}]"
133,Voices of Pensacola Multicultural Center,ChIJl6I3nK3AkIgRkalYbXmtdb4,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",22.0,4.6,"117 E Government St, Pensacola, FL 32502, United States",30.409251,-87.21292340000001,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118385427326223037916"">Jay Massey</a>'], 'photo_reference': 'CmRZAAAALUUL2leVXRPjCtYJrqAk3QRmhEZO9Ft32i6aW8sZjhF9t4Pg05xTRq1Gz2uYrR_EZ6R8W_UIXyTVZ7kxlAHFMOyHYf1hKKxP5hqqNIDkHoXvfSXSGDrLl069_lPKxSnKEhBDxVE04C3jg3piMfb4060TGhSeF6PLT6PoWQ8wG7nugCsxGrcSpQ', 'width': 4032}]"
91,Museum of Polo & Hall of Fame,ChIJxX6M5d4l2YgRfTnYBjY_oQE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",22.0,4.4,"9011 Lake Worth Rd, Lake Worth, FL 33467, United States",26.617805199999996,-80.1903766,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118152682935776262832"">Mariann Blossick</a>'], 'photo_reference': 'CmRaAAAAPOzxS63fM8_5gM3fC3xz-mlNwnPAIdtK1wLVsac4mJUA1-P_hD0JxGg3I7iuMGP8WoTqWnsKVB9fjJ3qsAQfUnn2DxASQgUfnLbRSyBDKteUUCAyra2HaDAX1sjiO_N4EhDd22bCeYvqQrLaqs2BDBY6GhQNwJ5wbQ9qL8N5b9DFaIMel8I7Dw', 'width': 3264}]"
64,Lake County Museum of Art,ChIJW1UXJjGj54gR7rqaPD1fqHw,"['art_gallery', 'museum', 'point_of_interest', 'establishment']",21.0,4.4,"213 W Ruby St, Tavares, FL 32778, United States",28.801059600000002,-81.7310291,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106530078608621190702"">A Google User</a>'], 'photo_reference': 'CmRaAAAAdwy05wl8WFJ7f8TlIUAcCKzk5FRB7PyQPAAMloV1LUDE9QKaGENNL-oXB0q5bIt0oQF52ucb60Ye1TjXhj3FRRLcQDwR-0wukm1OxJ8Am8kSwRD17ZN9AfyGgK6pVeboEhBuYPD2xyfGUxdak37AFGg-GhS-322n4-juSt32RFisConC-qeciw', 'width': 2048}]"
413,Jasper's bait,ChIJ5Z3SA4VJ24gRMYQTCoiXsJA,"['point_of_interest', 'store', 'establishment']",21.0,4.2,"10707 Stringfellow Rd, Bokeelia, FL 33922, United States",26.616500899999995,-82.1192939,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118220020870966355022"">Jaspers Bait</a>'], 'photo_reference': 'CmRaAAAAkTb-Z89rWOSMXcBv4BjW6xvptCk0fs_lHHAkc_HW3a4D6lQr1eb8-20onPf4igmiqsHJFabUH_4dHu8PmG_3OCw6GPjicyUedGED9_cK2VgMTgWTqyrxPC9gHvfE3YyMEhD-Z1arV1vPHT0KfA0zFIdMGhRWmG1xIuxQF4Q3N4Plk6hOrNp04w', 'width': 960}]"
108,Road To Victory Military Museum,ChIJZYuHN2_d3ogR4zaZwK6uy7U,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",21.0,4.7,"319 E Stypmann Blvd, Stuart, FL 34994, United States",27.1958021,-80.24816390000001,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117837649947216873925"">Dilip Kumar Kacher</a>'], 'photo_reference': 'CmRaAAAAzpyjfCqXBL74xQmLp1qUljy5iIq3oDz4Y42O42yO5d6j_rug6HLpKJ3Yi5GtUfEdRfvgu2NFnS2YgofEKpUluTTajrKWSHh4S6oiKz6AvIsCeyeCC4ZkmTvdNGlnxMEFEhCFTctR_F7_c_y1zMKEnXKqGhTmXcVinJM6EDWxHPejG09T3EXjGQ', 'width': 4032}]"
150,Blanchard House Museum,ChIJk95EcvdX24gRdMyf8GBO_ss,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",21.0,4.7,"406 Dr Martin Luther King Jr Blvd, Punta Gorda, FL 33950, United States",26.9361501,-82.04386790000002,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111332372845908446272"">R Palmer</a>'], 'photo_reference': 'CmRaAAAAamkaIBXRlDiUucYftllhtn4kt8kldqolss6UbZ8N45xrvSV-w9V1WSXUuDHeJur5kCJmPaBTlHfMHyDhExlYPfUnC5-Lm1kw2DXeer7Oe51_VAn7B5Do8JgSVHyKHpVGEhDEC3MXD30X6j0raNIgVTvgGhRapkbXB8xg47HvLnW3PV5s8WwQrg', 'width': 4032}]"
145,Apalachicola Maritime Museum,ChIJ-45w2wm1lIgRy7CULIhLJqo,"['tourist_attraction', 'point_of_interest', 'establishment']",20.0,4.6,"103 Water St, Apalachicola, FL 32320, United States",29.7258534,-84.98122579999998,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114172031471584180164"">Microscope Mom</a>'], 'photo_reference': 'CmRaAAAAfGSm89oFlrf6wo4VEy3nnQpCktec9DBD74akOfx-aXBJh5R2WPWnYc8PrHBMp6I97BOga3hTXmrsd_OE433D1YdqlJL4RrjUVYrdaFgddzaozOR4mu3FjtZRX_rPBCS0EhCyyOv0MP6R_5JG4Ku61PFqGhSs1rpigIwjw1cX9lc_mG6WMTIzlw', 'width': 3840}]"
236,Mount Dora History Museum,ChIJQ-X4ImOi54gRNdnVtSdZrtI,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",18.0,4.6,"450 Royellou Ln, Mt Dora, FL 32757, United States",28.8000395,-81.6440885,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104870755092417188410"">Outdoor Survivalists</a>'], 'photo_reference': 'CmRaAAAACVliDzR88tkV20rxzoTCpTrgsT2WyVRWHNUPoQY18_iy9aN0BIa8Ji2-YSMObxjqPhwdyUbCz1U-nMGTolulnX9_vJEixisO4lb76zkY1XrvTdDOg_4n0v93s02Gy6QgEhC7ytoauSt96gt__jA1xFcAGhR1rSV4SGasQ9Gosub9IWSKZEzE7A', 'width': 1920}]"
442,Adventurers Outpost,ChIJSyenqo9-3YgR0NoqSa8cd0M,"['tourist_attraction', 'point_of_interest', 'establishment']",18.0,4.5,"Discovery Island, Kissimmee, FL 34747, United States",28.3580243,-81.5898619,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112737036955709020826"">Eric Hersey</a>'], 'photo_reference': 'CmRaAAAACNuhoRlNsDOhwxb07F3J-padL4QYT2rIXJODTuAJDgGNeTKwUNuMEAMfmV88Ony4DJhg1KsI9dee0lOLcV14-I9XUy_5q7bLYdEnV6GPtnaVHXqFWg54qsAYjtHoWeM8EhDAFEnJD9dEf5uup0NBiZ3QGhRYlCeWw8oIKi6nzkzIUPdhcJr_0Q', 'width': 4032}]"
103,Plant City Photo Archives Inc,ChIJPQezt5w23YgRip2L-wPi3h4,"['museum', 'point_of_interest', 'establishment']",18.0,4.8,"106 S Evers St, Plant City, FL 33563, United States",28.014621,-82.123701,"[{'height': 560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117063740133515586242"">Plant City Photo Archives Inc</a>'], 'photo_reference': 'CmRaAAAAsFWp4EKJNg2yVJCqqbv1-ZEypdeLxCwlI1u30zY_pq9OfEwqli8I076Y-tAhTabWMiXvFmo0yizsblVgxKpp3EdqzofYlfbyE5V3EAYz4UOVkgafTmhkeq7cwPJi8P8XEhBBUquF5e2XO1bx_qsQoKoVGhRSSmDwkQFfGgjIhc-v90mdGRiyVg', 'width': 1222}]"
300,West Pasco Historical Society,ChIJS_z91TOQwogRVoVPhmDnuws,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",17.0,4.6,"6431 Circle Blvd, New Port Richey, FL 34652, United States",28.2519917,-82.72124709999999,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111446426294259588512"">nik panos</a>'], 'photo_reference': 'CmRaAAAAqLGJ2ycEQAk0_cnKYpSoIpXvacNvQrcsenEhvWkV3Xy_24fZtvqNASbZf4ESukmJwC780H4owkcKac7idniR7BOZ10gfdeELLzu66BqvU2OEfYvIiSXjnapWV7dO8RmYEhDxUQh2ijS7YlhHlOhTjIYYGhQ5sGRggZQE3v5Bfw8WvcdMCGBY6A', 'width': 4032}]"
370,Everglades Adventure Tours,ChIJnVARxWtE2ogRZrhHGKfs8T0,"['travel_agency', 'park', 'point_of_interest', 'establishment']",17.0,4.5,"Ochopee, FL 34141, United States",25.893048,-81.278614,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103708285823532780512"">Everglades Adventure Tours</a>'], 'photo_reference': 'CmRaAAAAk-j6SGTythd-ntKgEuzdqCeire4_Zf1YTCL8qaAIZq3jKH4gcR-KnAD5MLzKTHlgZnAgFUXLVHFnOoBnAjCbBXJmNzlNaHBcuP9MbkHHH_9UJzZ4aOGd_PNn2HEgAZs8EhC-_zP-9VUL9Y_s8Oh0XEN6GhQyTP2yLJUcwcysXzRTPE6eSbPR0A', 'width': 1530}]"
530,Vomatron Ride,ChIJOVmwxBXa5ogRqv06CLW51QI,"['point_of_interest', 'establishment']",16.0,4.8,"23 S Atlantic Ave, Daytona Beach, FL 32118, United States",29.226021999999997,-81.00742699999998,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117175124834089799387"">Carl Aust</a>'], 'photo_reference': 'CmRaAAAAo8_mRqsbHWNZSfkqOq2SWJwtCvqFCYYUEJ7BzjJhpR_pa0wI5HISLkOP4BZ6gxOMdxatBuMAz6v715br2G1usFJu1PnI4DBUy-yU9PsD7RU_18_vW4LgL4_6X8JINgdFEhBdj-SlPbEqTrUjdDeR7vSWGhQXld07R6CcaCEDNe-7cPnuWxWfXg', 'width': 4000}]"
440,Marketplace Carousel,ChIJ_2lGECiA3YgR45WO7uuMgMc,"['tourist_attraction', 'point_of_interest', 'establishment']",16.0,4.6,"Marketplace, Buena Vista Dr, Orlando, FL 32830, United States",28.372857300000003,-81.514932,"[{'height': 288, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110496248489829315686"">Marketplace Carousel</a>'], 'photo_reference': 'CmRaAAAAO2urDXnXOcSDHO7lLE1VXdY8068g7X8279IKNP8FlEgsXi8B17pUQSyKDnOV5D_ddNghuUmKpJAp4DMnFxBWCTuelW0WIaqge8kbUKQ8-xhPYB2iHQZTLVHAOEk-Srw5EhCwepUy-jozHa-d2ofM4GO_GhRsssxV3MwwveCso2Fh7erAFAuJeg', 'width': 512}]"
553,Corkscrew Swamp,ChIJf4Whzc4J24gRB_n47p4vL30,"['natural_feature', 'establishment']",16.0,4.6,"Corkscrew Swamp, Corkscrew, FL 34142, USA",26.4123017,-81.53202409999999,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106558909635646726544"">rabbitycat</a>'], 'photo_reference': 'CmRaAAAAkc8S7-n24Dk2TGViOe7JO_5_UZ1fGnZBvVrl7SpPvyof4pl3HSPoHIp3Hkdukq5c-Oo11sOEtoPfwWXCzydkQsTCr_n-0P_w8g0P6_XM1_BtfzCqOeaVPBSAsdVrLXsnEhBWh3MUkQaUuo5CVh7AbiQgGhSYe3nJ9qgLil82K1MXHivTwCOhcw', 'width': 1536}]"
503,Sugarloaf Bat Tower,ChIJT2bVYjur0YgRToup5-6PKGY,"['tourist_attraction', 'point_of_interest', 'establishment']",16.0,4.3,"Sugarloaf, 4 Bat Tower Rd, Upper Sugarloaf Key, FL 33042, United States",24.649983399999996,-81.57266120000001,"[{'height': 4016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116783455545447194001"">Justin Johnston</a>'], 'photo_reference': 'CmRaAAAAKXvJbXSmgaJ7b4YyR-6h6PIpi30y85songibfCxwKaU1J_wLZyH6uG8vLkU0TCHG11roibZSX3QgkrQ5-JHx-vt186-y_ISZ1oTtOiyrz_b5OObXyDehA9xqVsW7EyS_EhBd0J0Tnaae0tWrCopL5ttmGhQmeM2AaEVPXIBbi7WP_028Zpx-uQ', 'width': 6016}]"
544,A Pirate's Adventure ~ Treasures of the Seven Seas,ChIJXeaV8i-B54gRHBLvEfyWai4,"['tourist_attraction', 'point_of_interest', 'establishment']",15.0,4.4,"1180 Seven Seas Drive, Golden Oak, FL 32836, United States",28.418396899999998,-81.5846645,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110101915211407441742"">Rafael</a>'], 'photo_reference': 'CmRaAAAA7hIdF-9u76y2d0hvm-bqGNYWLF5SfGqdA7tNtzBldhBw9D-5o6bl1gIx1YhtSIjZ_dTJjdtRvrRZBa8ma8u30FsyWsW_x5AG928hGfianyds_8EcWiuD-m7Iim1yfNbjEhB0bNKlucGOLn9j4LV8_HHaGhST_zR8szy73AiE3Y__K5uEIpEo8Q', 'width': 2160}]"
561,West Side,ChIJZy-H04V_3YgR3O3_pmTINbA,"['point_of_interest', 'establishment']",15.0,4.5,"1780 Buena Vista Drive, Orlando, FL 32836, United States",28.371419399999997,-81.52154770000001,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109154049722990214019"">Brian Baker</a>'], 'photo_reference': 'CmRaAAAAKtNlGY2WH7tqGQ6LGcu9MGTPsl15WwgVwfZDkvnBG3-atm5teFRWc2k5tvb8mAZyH55qfzkitRiNkttUUH53WuaLS-kqBI0iPl103nacqY0TVaQBvS6Y4m-Sj-oYWji7EhCGdtWEPoBhiSFm8asrlARSGhQ9k8BhAODubJRuupWx9JO7YJJOYA', 'width': 4032}]"
